Dataset,COU,Country,Year,Description,Value,Unit,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014"
Avg. Wages (Annual),BEL,Belgium,2012,In 2018 constant prices at 2018 USD PPPs,51550.58104,USD,6.935122012999999,10.62246037,0.92711705,71.04000092,0.8552666309999999,-0.053328025999999994,0.7575725320000001,0.820485771,0.23827680899999998,0.44011718,1.136510849,1.466563344,1.834067941,0.264460802,0.275,0.284307692,0.327320158,,,,,,,
Mortality Causes,BEL,Belgium,2012,All causes of death,109076.0,NBPOPUPC,6.935122012999999,10.62246037,0.92711705,71.04000092,0.8552666309999999,-0.053328025999999994,0.7575725320000001,0.820485771,0.23827680899999998,0.44011718,1.136510849,1.466563344,1.834067941,0.264460802,0.275,0.284307692,0.327320158,,,,,,,
Avg. Work Hours (Annual),BEL,Belgium,2013,Total employment,1558.0,Hours,7.10366106,10.61957264,0.9091861840000001,71.16000366,0.8907110690000001,0.013638751000000001,0.573664308,0.797417402,0.21713894600000003,0.554124534,1.156564236,1.502777338,1.5017786030000002,0.21140910699999999,0.27699999999999997,0.284307692,0.330040932,,,,,,,
Avg. Wages (Annual),BEL,Belgium,2013,In 2018 constant prices at 2018 USD PPPs,52221.578030000004,USD,7.10366106,10.61957264,0.9091861840000001,71.16000366,0.8907110690000001,0.013638751000000001,0.573664308,0.797417402,0.21713894600000003,0.554124534,1.156564236,1.502777338,1.5017786030000002,0.21140910699999999,0.27699999999999997,0.284307692,0.330040932,,,,,,,
Mortality Causes,BEL,Belgium,2013,All causes of death,109334.0,NBPOPUPC,7.10366106,10.61957264,0.9091861840000001,71.16000366,0.8907110690000001,0.013638751000000001,0.573664308,0.797417402,0.21713894600000003,0.554124534,1.156564236,1.502777338,1.5017786030000002,0.21140910699999999,0.27699999999999997,0.284307692,0.330040932,,,,,,,
Avg. Work Hours (Annual),BEL,Belgium,2014,Total employment,1545.0,Hours,6.855329037000001,10.63007927,0.9435491559999999,71.27999878,0.86095351,-0.001687139,0.511975765,0.797633767,0.251557052,0.46911162100000003,1.033804297,1.40902257,1.681074142,0.245221511,0.281,0.284307692,0.402563632,,,,,,,
Avg. Wages (Annual),BEL,Belgium,2014,In 2018 constant prices at 2018 USD PPPs,52514.32761,USD,6.855329037000001,10.63007927,0.9435491559999999,71.27999878,0.86095351,-0.001687139,0.511975765,0.797633767,0.251557052,0.46911162100000003,1.033804297,1.40902257,1.681074142,0.245221511,0.281,0.284307692,0.402563632,,,,,,,
Mortality Causes,BEL,Belgium,2014,All causes of death,104755.0,NBPOPUPC,6.855329037000001,10.63007927,0.9435491559999999,71.27999878,0.86095351,-0.001687139,0.511975765,0.797633767,0.251557052,0.46911162100000003,1.033804297,1.40902257,1.681074142,0.245221511,0.281,0.284307692,0.402563632,,,,,,,
Avg. Work Hours (Annual),BEL,Belgium,2015,Total employment,1545.0,Hours,6.904219151,10.63845348,0.885208845,71.40000153,0.869474947,0.059581742,0.46878463,0.80517751,0.239958704,0.459024221,0.987220764,1.440813541,1.511810899,0.218969136,0.27699999999999997,0.284307692,0.403824568,,,,,,,
Avg. Wages (Annual),BEL,Belgium,2015,In 2018 constant prices at 2018 USD PPPs,52120.10915,USD,6.904219151,10.63845348,0.885208845,71.40000153,0.869474947,0.059581742,0.46878463,0.80517751,0.239958704,0.459024221,0.987220764,1.440813541,1.511810899,0.218969136,0.27699999999999997,0.284307692,0.403824568,,,,,,,
Mortality Causes,BEL,Belgium,2015,All causes of death,110541.0,NBPOPUPC,6.904219151,10.63845348,0.885208845,71.40000153,0.869474947,0.059581742,0.46878463,0.80517751,0.239958704,0.459024221,0.987220764,1.440813541,1.511810899,0.218969136,0.27699999999999997,0.284307692,0.403824568,,,,,,,
Avg. Work Hours (Annual),BEL,Belgium,2016,Total employment,1545.0,Hours,6.948936462000001,10.64741421,0.9289640779999999,71.59999847,0.865759015,-0.058440432,0.49665909999999996,0.764590085,0.259653389,0.41917750200000004,0.909132481,1.4242153169999998,1.497023702,0.215432063,,0.284307692,0.34862980200000004,,,,,,,
Avg. Wages (Annual),BEL,Belgium,2016,In 2018 constant prices at 2018 USD PPPs,51951.715,USD,6.948936462000001,10.64741421,0.9289640779999999,71.59999847,0.865759015,-0.058440432,0.49665909999999996,0.764590085,0.259653389,0.41917750200000004,0.909132481,1.4242153169999998,1.497023702,0.215432063,,0.284307692,0.34862980200000004,,,,,,,
Mortality Causes,BEL,Belgium,2016,All causes of death,108097.0,NBPOPUPC,6.948936462000001,10.64741421,0.9289640779999999,71.59999847,0.865759015,-0.058440432,0.49665909999999996,0.764590085,0.259653389,0.41917750200000004,0.909132481,1.4242153169999998,1.497023702,0.215432063,,0.284307692,0.34862980200000004,,,,,,,
Avg. Work Hours (Annual),BEL,Belgium,2017,Total employment,1545.0,Hours,6.928347587999999,10.66098404,0.921639085,71.80000305,0.856801987,0.051760148,0.5430460570000001,0.786367595,0.23359769600000002,0.449731916,0.904255331,1.316667318,1.510013223,0.217947096,,0.284307692,0.35437384200000005,,,,,,,
Avg. Wages (Annual),BEL,Belgium,2017,In 2018 constant prices at 2018 USD PPPs,51736.09972,USD,6.928347587999999,10.66098404,0.921639085,71.80000305,0.856801987,0.051760148,0.5430460570000001,0.786367595,0.23359769600000002,0.449731916,0.904255331,1.316667318,1.510013223,0.217947096,,0.284307692,0.35437384200000005,,,,,,,
Avg. Work Hours (Annual),BEL,Belgium,2018,Total employment,1545.0,Hours,6.89217186,10.672445300000001,0.9298155309999999,72.0,0.808386624,-0.12727834300000002,0.630411804,0.74956274,0.250297338,0.44194454,,,1.548090696,0.224615797,,0.284307692,0.299524575,,,,,,,
Avg. Wages (Annual),BEL,Belgium,2018,In 2018 constant prices at 2018 USD PPPs,52079.61531,USD,6.89217186,10.672445300000001,0.9298155309999999,72.0,0.808386624,-0.12727834300000002,0.630411804,0.74956274,0.250297338,0.44194454,,,1.548090696,0.224615797,,0.284307692,0.299524575,,,,,,,
Avg. Work Hours (Annual),CAN,Canada,2005,Total employment,1745.0,Hours,7.418048382,10.60834694,0.9615524409999999,71.30000305,0.9573062659999999,0.244575247,0.502681196,0.8385437729999999,0.233278155,0.442817539,1.168248773,1.748818517,1.636803508,0.220651507,,0.3368,,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2005,In 2018 constant prices at 2018 USD PPPs,41566.19825,USD,7.418048382,10.60834694,0.9615524409999999,71.30000305,0.9573062659999999,0.244575247,0.502681196,0.8385437729999999,0.233278155,0.442817539,1.168248773,1.748818517,1.636803508,0.220651507,,0.3368,,,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2005,All causes of death,230132.0,NBPOPUPC,7.418048382,10.60834694,0.9615524409999999,71.30000305,0.9573062659999999,0.244575247,0.502681196,0.8385437729999999,0.233278155,0.442817539,1.168248773,1.748818517,1.636803508,0.220651507,,0.3368,,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2007,Total employment,1744.0,Hours,7.481752872,10.63699436,,71.66000366,0.930341303,0.24193167699999998,0.405608416,0.871604204,0.256810069,0.63782382,1.19576931,1.7956026790000001,1.8173707719999999,0.242907077,0.33799999999999997,0.3368,,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2007,In 2018 constant prices at 2018 USD PPPs,43968.62745,USD,7.481752872,10.63699436,,71.66000366,0.930341303,0.24193167699999998,0.405608416,0.871604204,0.256810069,0.63782382,1.19576931,1.7956026790000001,1.8173707719999999,0.242907077,0.33799999999999997,0.3368,,,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2007,All causes of death,235217.0,NBPOPUPC,7.481752872,10.63699436,,71.66000366,0.930341303,0.24193167699999998,0.405608416,0.871604204,0.256810069,0.63782382,1.19576931,1.7956026790000001,1.8173707719999999,0.242907077,0.33799999999999997,0.3368,,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2008,Total employment,1741.0,Hours,7.485603809,10.63612556,0.938707411,71.83999634,0.92631495,0.254044443,0.369587809,0.8902197479999999,0.202174947,0.590370953,1.224689007,1.8133745190000001,1.615552664,0.21582129600000002,,0.3368,,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2008,In 2018 constant prices at 2018 USD PPPs,44810.326389999995,USD,7.485603809,10.63612556,0.938707411,71.83999634,0.92631495,0.254044443,0.369587809,0.8902197479999999,0.202174947,0.590370953,1.224689007,1.8133745190000001,1.615552664,0.21582129600000002,,0.3368,,,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2008,All causes of death,238617.0,NBPOPUPC,7.485603809,10.63612556,0.938707411,71.83999634,0.92631495,0.254044443,0.369587809,0.8902197479999999,0.202174947,0.590370953,1.224689007,1.8133745190000001,1.615552664,0.21582129600000002,,0.3368,,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2009,Total employment,1712.0,Hours,7.48782444,10.59473801,0.94284451,72.01999664,0.915057838,0.238822356,0.412622124,0.867432535,0.247633159,0.608264029,1.264292479,1.827808738,1.612508059,0.21535067300000002,,0.3368,0.663209915,0.41886988299999994,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2009,In 2018 constant prices at 2018 USD PPPs,45309.040219999995,USD,7.48782444,10.59473801,0.94284451,72.01999664,0.915057838,0.238822356,0.412622124,0.867432535,0.247633159,0.608264029,1.264292479,1.827808738,1.612508059,0.21535067300000002,,0.3368,0.663209915,0.41886988299999994,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2009,All causes of death,238418.0,NBPOPUPC,7.48782444,10.59473801,0.94284451,72.01999664,0.915057838,0.238822356,0.412622124,0.867432535,0.247633159,0.608264029,1.264292479,1.827808738,1.612508059,0.21535067300000002,,0.3368,0.663209915,0.41886988299999994,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2010,Total employment,1715.0,Hours,7.650346279,10.6139679,0.9537654520000001,72.19999695,0.933948815,0.22300235899999998,0.412659585,0.878867686,0.23311285699999998,0.551076472,1.14445734,1.838643909,1.749785304,0.22871975600000002,0.336,0.3368,0.710133135,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2010,In 2018 constant prices at 2018 USD PPPs,45502.56024,USD,7.650346279,10.6139679,0.9537654520000001,72.19999695,0.933948815,0.22300235899999998,0.412659585,0.878867686,0.23311285699999998,0.551076472,1.14445734,1.838643909,1.749785304,0.22871975600000002,0.336,0.3368,0.710133135,,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2010,All causes of death,240075.0,NBPOPUPC,7.650346279,10.6139679,0.9537654520000001,72.19999695,0.933948815,0.22300235899999998,0.412659585,0.878867686,0.23311285699999998,0.551076472,1.14445734,1.838643909,1.749785304,0.22871975600000002,0.336,0.3368,0.710133135,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2011,Total employment,1713.0,Hours,7.426053523999999,10.63502026,0.921669245,72.36000061,0.9509252909999999,0.245647863,0.432991534,0.88138485,0.24772866100000002,0.553290546,1.228660107,1.795956492,1.8194556240000002,0.245009765,,0.3368,0.9614353179999999,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2011,In 2018 constant prices at 2018 USD PPPs,46203.40255,USD,7.426053523999999,10.63502026,0.921669245,72.36000061,0.9509252909999999,0.245647863,0.432991534,0.88138485,0.24772866100000002,0.553290546,1.228660107,1.795956492,1.8194556240000002,0.245009765,,0.3368,0.9614353179999999,,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2011,All causes of death,242074.0,NBPOPUPC,7.426053523999999,10.63502026,0.921669245,72.36000061,0.9509252909999999,0.245647863,0.432991534,0.88138485,0.24772866100000002,0.553290546,1.228660107,1.795956492,1.8194556240000002,0.245009765,,0.3368,0.9614353179999999,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2012,Total employment,1722.0,Hours,7.415144444,10.64052105,0.9481283429999999,72.51999664,0.9179611209999999,0.28257176300000003,0.46560183200000005,0.8567036990000001,0.229332089,0.523448169,1.275260806,1.792761922,1.77270925,0.23906604899999997,,0.3368,0.884413838,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2012,In 2018 constant prices at 2018 USD PPPs,47275.53082,USD,7.415144444,10.64052105,0.9481283429999999,72.51999664,0.9179611209999999,0.28257176300000003,0.46560183200000005,0.8567036990000001,0.229332089,0.523448169,1.275260806,1.792761922,1.77270925,0.23906604899999997,,0.3368,0.884413838,,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2012,All causes of death,246596.0,NBPOPUPC,7.415144444,10.64052105,0.9481283429999999,72.51999664,0.9179611209999999,0.28257176300000003,0.46560183200000005,0.8567036990000001,0.229332089,0.523448169,1.275260806,1.792761922,1.77270925,0.23906604899999997,,0.3368,0.884413838,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2013,Total employment,1716.0,Hours,7.593793869,10.6534729,0.936239362,72.68000031,0.9160138959999999,0.308129936,0.406236142,0.8512969020000001,0.262850314,0.505976021,1.257454157,1.79271102,1.658059239,0.21834398800000002,0.34,0.3368,0.552203357,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2013,In 2018 constant prices at 2018 USD PPPs,48191.59919,USD,7.593793869,10.6534729,0.936239362,72.68000031,0.9160138959999999,0.308129936,0.406236142,0.8512969020000001,0.262850314,0.505976021,1.257454157,1.79271102,1.658059239,0.21834398800000002,0.34,0.3368,0.552203357,,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2013,All causes of death,252338.0,NBPOPUPC,7.593793869,10.6534729,0.936239362,72.68000031,0.9160138959999999,0.308129936,0.406236142,0.8512969020000001,0.262850314,0.505976021,1.257454157,1.79271102,1.658059239,0.21834398800000002,0.34,0.3368,0.552203357,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2014,Total employment,1710.0,Hours,7.30425787,10.67079449,0.9178363079999999,72.83999634,0.93889761,0.262353837,0.441735327,0.833403885,0.25860241100000003,0.516953588,1.293931961,1.8331633809999999,1.759425759,0.24087673399999998,,0.3368,0.6790111059999999,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2014,In 2018 constant prices at 2018 USD PPPs,48717.527760000004,USD,7.30425787,10.67079449,0.9178363079999999,72.83999634,0.93889761,0.262353837,0.441735327,0.833403885,0.25860241100000003,0.516953588,1.293931961,1.8331633809999999,1.759425759,0.24087673399999998,,0.3368,0.6790111059999999,,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2014,All causes of death,258821.0,NBPOPUPC,7.30425787,10.67079449,0.9178363079999999,72.83999634,0.93889761,0.262353837,0.441735327,0.833403885,0.25860241100000003,0.516953588,1.293931961,1.8331633809999999,1.759425759,0.24087673399999998,,0.3368,0.6790111059999999,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2015,Total employment,1712.0,Hours,7.412772655,10.67242527,0.9390670659999999,73.0,0.931468964,0.24513171600000003,0.427152246,0.845327616,0.286280215,0.644104123,1.370862961,1.80216682,1.611453891,0.21738882399999998,,0.3368,0.667739451,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2015,In 2018 constant prices at 2018 USD PPPs,48979.30251,USD,7.412772655,10.67242527,0.9390670659999999,73.0,0.931468964,0.24513171600000003,0.427152246,0.845327616,0.286280215,0.644104123,1.370862961,1.80216682,1.611453891,0.21738882399999998,,0.3368,0.667739451,,,,,0.38546919799999996,0.418500453,
Mortality Causes,CAN,Canada,2015,All causes of death,264333.0,NBPOPUPC,7.412772655,10.67242527,0.9390670659999999,73.0,0.931468964,0.24513171600000003,0.427152246,0.845327616,0.286280215,0.644104123,1.370862961,1.80216682,1.611453891,0.21738882399999998,,0.3368,0.667739451,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2016,Total employment,1706.0,Hours,7.244845867,10.67448139,0.9243925209999999,73.19999695,0.912423909,0.203222767,0.385090441,0.824586391,0.23742286899999998,0.618195295,1.351965904,1.837898731,1.7764630319999999,0.245203704,,0.3368,0.606446326,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2016,In 2018 constant prices at 2018 USD PPPs,47793.36844,USD,7.244845867,10.67448139,0.9243925209999999,73.19999695,0.912423909,0.203222767,0.385090441,0.824586391,0.23742286899999998,0.618195295,1.351965904,1.837898731,1.7764630319999999,0.245203704,,0.3368,0.606446326,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2017,Total employment,1695.0,Hours,7.414868355,10.69234467,0.93374896,73.40000153,0.9451450109999999,0.155016169,0.362034321,0.8627734779999999,0.21798116,0.652735949,1.2952837940000002,1.8665276769999999,1.603363752,0.21623630800000002,,0.3368,0.601348937,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2017,In 2018 constant prices at 2018 USD PPPs,48247.09108,USD,7.414868355,10.69234467,0.93374896,73.40000153,0.9451450109999999,0.155016169,0.362034321,0.8627734779999999,0.21798116,0.652735949,1.2952837940000002,1.8665276769999999,1.603363752,0.21623630800000002,,0.3368,0.601348937,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CAN,Canada,2018,Total employment,1708.0,Hours,7.175496578,10.70124817,0.922718763,73.59999847,0.9457829,0.09796612699999999,0.37174084799999996,0.8236686590000001,0.25939765600000003,0.610466897,,,1.7644574640000001,0.245900393,,0.3368,0.46544224,,,,,0.38546919799999996,0.418500453,
Avg. Wages (Annual),CAN,Canada,2018,In 2018 constant prices at 2018 USD PPPs,48848.5225,USD,7.175496578,10.70124817,0.922718763,73.59999847,0.9457829,0.09796612699999999,0.37174084799999996,0.8236686590000001,0.25939765600000003,0.610466897,,,1.7644574640000001,0.245900393,,0.3368,0.46544224,,,,,0.38546919799999996,0.418500453,
Avg. Work Hours (Annual),CZE,Czech Republic,2005,Total employment,1817.0,Hours,6.439256668,10.15740108,0.918759465,67.0,0.8652349709999999,,0.9007327559999999,0.722874582,0.257948965,0.28291147899999997,0.920871973,0.8477445840000001,2.057324409,0.319497198,0.26899999999999996,0.26416666699999997,,,,0.302275181,0.285191953,,,
Avg. Wages (Annual),CZE,Czech Republic,2005,In 2018 constant prices at 2018 USD PPPs,20921.09376,USD,6.439256668,10.15740108,0.918759465,67.0,0.8652349709999999,,0.9007327559999999,0.722874582,0.257948965,0.28291147899999997,0.920871973,0.8477445840000001,2.057324409,0.319497198,0.26899999999999996,0.26416666699999997,,,,0.302275181,0.285191953,,,
